hospital_id,hospital_name,doctor_npi,doctor_full_name,department,specialty
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1649858945,Dr. MOHAMAD ABBOUD,General/Other,Behavior Technician
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1275267841,Dr. LEENA ABDEL-RAHIM,General/Other,Student in an Organized Health Care Education/Training Program
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1902791890,Dr. HANNA ABDEL-SAMIA,General/Other,Student in an Organized Health Care Education/Training Program
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1801359393,Dr. NIZAR ABDELFATTAH,Ophthalmology,Ophthalmology
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1629835178,Dr. SARA ABDELHADI,General/Other,"Counselor, Mental Health"
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1033362009,Dr. SALWA ABDELL AAL,General/Other,"Physical Therapist, Geriatrics"
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1336614031,Dr. SARAH ABDELMISEH,General/Other,"Counselor, Mental Health"
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1205151925,Dr. LINDA ABDELSAYED,General/Other,Marriage & Family Therapist
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1376688168,Dr. LINDA ABDELSAYED,General/Other,"Counselor, Mental Health"
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1578906442,Dr. MELANIA ABDESSIAN,Physical Medicine & Rehabilitation,Rehabilitation Practitioner
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1619365970,Dr. ANITA ABDUL-KARIM,General/Other,"Dietitian, Registered"
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1912461377,Dr. GHASSAN ABDUL-KARIM,General/Other,Physical Therapist
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1689339301,Dr. KALEEMA ABDUL-KHAALIQ,General/Other,Behavior Technician
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1134667751,Dr. QUTAYBA ABDULLATIF,General/Other,"Psychologist, Clinical"
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1538693015,Dr. ALEXANDER ABDULLAYEV,Surgery,Thoracic Surgery (Cardiothoracic Vascular Surgery)
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1437728474,Dr. DIANA ABDULLAYEVA,General/Other,Behavior Technician
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1023756871,Dr. ZAYDAH ABDUSH-SHAKUR,General/Other,Behavior Technician
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1871790923,Dr. JOSEPH ABE,General/Other,Dentist
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1346422771,Dr. GEORGE ABED,Orthopedic Surgery,"Dentist, Orthodontics and Dentofacial Orthopedics"
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1245716141,Dr. MARIA ANTONETTE ABEJUELA,Physical Medicine & Rehabilitation,Rehabilitation Practitioner
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1568096063,Dr. BLAKE ABEL,General/Other,Behavior Technician
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1104491539,Dr. JAMES ABELE,General/Other,Student in an Organized Health Care Education/Training Program
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1710259395,Dr. DEIRDRE ABELLADA,General/Other,Registered Nurse
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1073076899,Dr. MARIA ABENES,General/Other,"Psychologist, Clinical"
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1417624677,Dr. AARON ABERA,General/Other,Behavior Technician
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1023653110,Dr. HARANIE ABERA,General/Other,Behavior Technician
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1427593110,Dr. KERRI ABERNATHY,General/Other,Marriage & Family Therapist
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1760933386,Dr. ALEXIS ABERNETHY,General/Other,"Psychologist, Clinical"
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1922849041,Dr. DEVAN ABHARI,General/Other,Student in an Organized Health Care Education/Training Program
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1932852761,Dr. JOSHUA ABNEY,General/Other,Behavior Technician
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1427241322,Dr. SABRINA ABNEY,General/Other,"Counselor, Mental Health"
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1295367399,Dr. NAYIRI ABNOUS,General/Other,Optometrist
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1770183113,Dr. LYDIA ABOUL-HOSN,General/Other,Behavior Technician
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1679839658,Dr. LENA ABOULHOSN,Physical Medicine & Rehabilitation,Rehabilitation Practitioner
1750740742,ACADEMIC HOSPITALISTS MANAGEMENT GROUP INC,1902154545,Dr. RAGIE ABOULHOSN,General/Other,"Pharmacist, Pharmacist Clinician (PhC)/ Clinical Pharmacy Specialist"
1891238820,ACCESS MEDICAL ASSOCIATES,1932661311,Dr. CARRIE AAMODT,General/Other,"Counselor, Addiction (Substance Use Disorder)"
1891238820,ACCESS MEDICAL ASSOCIATES,1326900440,Dr. DYLAN SIMON ABABOU,General/Other,Day Training/Habilitation Specialist
1891238820,ACCESS MEDICAL ASSOCIATES,1114475845,Dr. TIGON ABALOS,General Practice,"Dentist, General Practice"
1891238820,ACCESS MEDICAL ASSOCIATES,1992523500,Dr. ANNA ABAYA,General/Other,Nurse Practitioner
1891238820,ACCESS MEDICAL ASSOCIATES,1225880651,Dr. MICHELE ABBOTT,General/Other,Licensed Vocational Nurse
1891238820,ACCESS MEDICAL ASSOCIATES,1184731283,Dr. BENNETT ABE,Radiology,"Radiology, Diagnostic Radiology"
1891238820,ACCESS MEDICAL ASSOCIATES,1396450409,Dr. CHELSEA ABILA,General/Other,"Social Worker, Clinical"
1891238820,ACCESS MEDICAL ASSOCIATES,1699540310,Dr. DEEANNA ABINA,General/Other,Behavior Analyst
1891238820,ACCESS MEDICAL ASSOCIATES,1932442944,Dr. AHMAD ABOAZIZA,Pediatrics,"Pediatrics, Neonatal-Perinatal Medicine"
1891238820,ACCESS MEDICAL ASSOCIATES,1831892066,Dr. EVELYN ABRAMI,General/Other,Student in an Organized Health Care Education/Training Program
1891238820,ACCESS MEDICAL ASSOCIATES,1861021586,Dr. STEFANIE ABSHER,General/Other,"Nurse Practitioner, Family"
1891238820,ACCESS MEDICAL ASSOCIATES,1124335799,Dr. JAYSI ACEBO,General/Other,Counselor
1891238820,ACCESS MEDICAL ASSOCIATES,1215708656,Dr. CARLOS ACEVEDO,General/Other,"Nurse Anesthetist, Certified Registered"
1891238820,ACCESS MEDICAL ASSOCIATES,1366860785,Dr. MARICRUZ ACEVEDO,General/Other,Health Educator
1891238820,ACCESS MEDICAL ASSOCIATES,1205037397,Dr. MARTINA ACEVEDO,General/Other,"Social Worker, Clinical"
1891238820,ACCESS MEDICAL ASSOCIATES,1467955435,Dr. MONICA ACEVEDO,General/Other,Health Educator
1891238820,ACCESS MEDICAL ASSOCIATES,1902386436,Dr. MINERVA ACEVES,General/Other,"Social Worker, Clinical"
1891238820,ACCESS MEDICAL ASSOCIATES,1861169237,Dr. ANTONIO ACEVES SANTIAGO,General/Other,Marriage & Family Therapist
1891238820,ACCESS MEDICAL ASSOCIATES,1114054590,Dr. BRIAN ACORD,Obstetrics & Gynecology,Obstetrics & Gynecology
1891238820,ACCESS MEDICAL ASSOCIATES,1245829498,Dr. VANESSA ACOSTA AGUILERA,General/Other,"Counselor, Addiction (Substance Use Disorder)"
1891238820,ACCESS MEDICAL ASSOCIATES,1033786116,Dr. ALINA ACOSTA,General/Other,Behavior Technician
1891238820,ACCESS MEDICAL ASSOCIATES,1679604466,Dr. CHRISTINA ACOSTA,General/Other,Licensed Psychiatric Technician
1891238820,ACCESS MEDICAL ASSOCIATES,1972680692,Dr. ALISON ACTON,General/Other,Marriage & Family Therapist
1891238820,ACCESS MEDICAL ASSOCIATES,1457738239,Dr. NATHAN ACUNA,General/Other,"Counselor, Mental Health"
1891238820,ACCESS MEDICAL ASSOCIATES,1821390139,Dr. ANDREW ADAMS,General/Other,Behavior Analyst
1891238820,ACCESS MEDICAL ASSOCIATES,1295143907,Dr. NINOS ADAMS,Psychiatry,"Psychiatry & Neurology, Psychiatry"
1891238820,ACCESS MEDICAL ASSOCIATES,1184897324,Dr. REID ADAMS,General/Other,Audiologist
1891238820,ACCESS MEDICAL ASSOCIATES,1144002403,Dr. RORY ADAMS,General/Other,Behavior Technician
1891238820,ACCESS MEDICAL ASSOCIATES,1932693322,Dr. TIANE ADAMS,General/Other,Behavior Analyst
1891238820,ACCESS MEDICAL ASSOCIATES,1881997872,Dr. SREEDHAR ADAPA,Internal Medicine,"Internal Medicine, Nephrology"
1891238820,ACCESS MEDICAL ASSOCIATES,1265314025,Dr. ELIZABETH ADDINGTON,General/Other,Behavior Technician
1891238820,ACCESS MEDICAL ASSOCIATES,1003474644,Dr. ANUOLUWAPO ADEDIJI,Family Medicine,Family Medicine
1891238820,ACCESS MEDICAL ASSOCIATES,1164871687,Dr. KEHINDE ADESOKAN,Psychiatry,"Psychiatry & Neurology, Psychiatry"
1891238820,ACCESS MEDICAL ASSOCIATES,1174135214,Dr. NAMRATA ADHIKARI,Internal Medicine,Internal Medicine
1891238820,ACCESS MEDICAL ASSOCIATES,1124584115,Dr. JILLIAN ADNEY,General/Other,Dental Assistant
1891238820,ACCESS MEDICAL ASSOCIATES,1851872857,Dr. ANIRUDHA AGNIHOTRY,General Practice,"Dentist, General Practice"
1891238820,ACCESS MEDICAL ASSOCIATES,1477761963,Dr. SIDDHARTHA AGRAWAL,Internal Medicine,"Internal Medicine, Nephrology"
1891238820,ACCESS MEDICAL ASSOCIATES,1902269491,Dr. ANA AGUAYO,General/Other,"Counselor, Mental Health"
1891238820,ACCESS MEDICAL ASSOCIATES,1063436939,Dr. JAIME AGUET,Radiology,"Radiology, Diagnostic Radiology"
1891238820,ACCESS MEDICAL ASSOCIATES,1306629985,Dr. ALEXANDRA AGUILA,General/Other,Health Educator
1891238820,ACCESS MEDICAL ASSOCIATES,1518745835,Dr. ADRIANA AGUILAR,General/Other,Health Educator
1891238820,ACCESS MEDICAL ASSOCIATES,1669756235,Dr. DANIELLE AGUILAR,General/Other,Counselor
1891238820,ACCESS MEDICAL ASSOCIATES,1598352510,Dr. DELANEY AGUILAR,Emergency Medicine,Emergency Medicine
1891238820,ACCESS MEDICAL ASSOCIATES,1831623040,Dr. MARICELA AGUILAR FRAUSTO,General/Other,Licensed Vocational Nurse
1891238820,ACCESS MEDICAL ASSOCIATES,1881466605,Dr. SHAWNA AGUILAR,General/Other,Orthotic Fitter
1891238820,ACCESS MEDICAL ASSOCIATES,1356698807,Dr. VALERIE AGUILAR,General/Other,Physician Assistant
1891238820,ACCESS MEDICAL ASSOCIATES,1205437761,Dr. EMILY AGUILAR-GUTIERREZ,General/Other,Behavior Technician
1891238820,ACCESS MEDICAL ASSOCIATES,1306275029,Dr. ANGELICA AGUILERA,General/Other,"Counselor, Mental Health"
1891238820,ACCESS MEDICAL ASSOCIATES,1821868662,Dr. MARIA AGUILERA FLORES,General/Other,Behavior Technician
1891238820,ACCESS MEDICAL ASSOCIATES,1639875024,Dr. NIKOLE AGUIRRE,General/Other,Nurse Practitioner
1639507247,ACHIEVE MEDICAL GROUP INC,1033701982,Dr. JESSICA A RODRIGUEZ,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1497431100,Dr. SOHRAB AALAM,General/Other,Dentist
1639507247,ACHIEVE MEDICAL GROUP INC,1083315717,Dr. ASHLEY AARON,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1376912451,Dr. ORLY AARON,General/Other,"Nurse Practitioner, Family"
1639507247,ACHIEVE MEDICAL GROUP INC,1851501787,Dr. BARRY AARONSON,General/Other,"Psychologist, Prescribing (Medical)"
1639507247,ACHIEVE MEDICAL GROUP INC,1184269821,Dr. ANNA ABAD,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1124754254,Dr. LEA DOMINIQUE ABADIES,General/Other,Physician Assistant
1639507247,ACHIEVE MEDICAL GROUP INC,1134656804,Dr. REZA ABAEI TAFRESHI,General/Other,Dentist
1639507247,ACHIEVE MEDICAL GROUP INC,1699923375,Dr. SIAMAK ABAI,General/Other,"Dentist, Prosthodontics"
1639507247,ACHIEVE MEDICAL GROUP INC,1649907817,Dr. CHRISTINA ABARCA,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1265028245,Dr. DESTINY ABATE,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1619430436,Dr. MISEKER ABATE,General/Other,Student in an Organized Health Care Education/Training Program
1639507247,ACHIEVE MEDICAL GROUP INC,1841631611,Dr. NADIA ABAZARNIA,General/Other,Dentist
1639507247,ACHIEVE MEDICAL GROUP INC,1588437552,Dr. MAHA ABBASI,General/Other,"Counselor, Professional"
1639507247,ACHIEVE MEDICAL GROUP INC,1124802673,Dr. REZA ABBASIAN,General Practice,"Dentist, General Practice"
1639507247,ACHIEVE MEDICAL GROUP INC,1912485434,Dr. STEPHANIE ABBOTT,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1073075156,Dr. ODETTE ABBUD AGUERO,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1033700778,Dr. CHLOE ABBUSHI,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1366013328,Dr. MARIAM ABDALGADIR,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1023981461,Dr. NOOR ABDELAATY,General/Other,Marriage & Family Therapist
1639507247,ACHIEVE MEDICAL GROUP INC,1417786617,Dr. YASMEEN ABDELFATTAH,General/Other,Optometrist
1639507247,ACHIEVE MEDICAL GROUP INC,1437250214,Dr. ASHRAF ABDELMALEK,General Practice,"Dentist, General Practice"
1639507247,ACHIEVE MEDICAL GROUP INC,1174686539,Dr. WASSIEM ABDELMALEK,General/Other,Physical Therapist
1639507247,ACHIEVE MEDICAL GROUP INC,1538977343,Dr. JEREMIAH ABDELMESEEH,General/Other,Physical Therapist
1639507247,ACHIEVE MEDICAL GROUP INC,1013688050,Dr. NAJMA ABDI,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1073228052,Dr. NASRO ABDI,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1134855927,Dr. SUAD ABDI,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1023609385,Dr. MARIAM ABDUL SHAKOOR,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1891865861,Dr. HAMID ABEDI,General/Other,"Dentist, Endodontics"
1639507247,ACHIEVE MEDICAL GROUP INC,1851658926,Dr. MARYAM ABEDI,General/Other,Behavior Analyst
1639507247,ACHIEVE MEDICAL GROUP INC,1609471408,Dr. KEELEY ABELAR,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1104672609,Dr. LAUREN ABELLA,General/Other,"Counselor, Mental Health"
1639507247,ACHIEVE MEDICAL GROUP INC,1801466131,Dr. FRANCINE ABELLANA,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1477116408,Dr. JERELL ABELLERA-NERI,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1356075501,Dr. AMBER ABELLON,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1699355883,Dr. ANDREW ABELS,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1114655362,Dr. ABRHET ABERA,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1730464413,Dr. ELENA ABERCROMBIE,General/Other,Physical Therapist
1639507247,ACHIEVE MEDICAL GROUP INC,1114638392,Dr. SYEDA ABIDI,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1285260984,Dr. SALVADOR PATRICK ABIERA,General/Other,Physical Therapist
1639507247,ACHIEVE MEDICAL GROUP INC,1477189611,Dr. VENESSA ABNER,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1710688783,Dr. FRANCIS ABOAGYE,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1952866592,Dr. NADER ABOLHOSN,General/Other,Occupational Therapist
1639507247,ACHIEVE MEDICAL GROUP INC,1356972467,Dr. ELVIRA ABONCE,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1023597283,Dr. NADIA ABOU-SEDA,General/Other,Counselor
1639507247,ACHIEVE MEDICAL GROUP INC,1841177292,Dr. MAHA ABOUELELA,General/Other,Interpreter
1639507247,ACHIEVE MEDICAL GROUP INC,1386092880,Dr. ELHAM ABOUHAMZEH,General/Other,Psychologist
1639507247,ACHIEVE MEDICAL GROUP INC,1073262317,Dr. SHAHINAZ ABOURAYA,General/Other,Behavior Technician
1639507247,ACHIEVE MEDICAL GROUP INC,1396404679,Dr. MOHAMED ABOURICHEH,General/Other,Dentist
1639507247,ACHIEVE MEDICAL GROUP INC,1659714194,Dr. TAREK ABOUSHETA,General Practice,"Dentist, General Practice"
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1649315763,Dr. RITA A WILBORNE,General/Other,"Counselor, Mental Health"
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1952376550,Dr. INGRID AALAMI,Obstetrics & Gynecology,Obstetrics & Gynecology
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1508832221,Dr. BETH AARHUS,General/Other,Chiropractor
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1740784867,Dr. ROLHANDO AARON,General/Other,Licensed Vocational Nurse
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1407355571,Dr. JESSICA AARONSON,General/Other,"Nurse Practitioner, Acute Care"
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1144799404,Dr. MICHAEL AARONSON,General/Other,Behavior Technician
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1104992148,Dr. AL ABAD,General Practice,"Dentist, General Practice"
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1184269821,Dr. ANNA ABAD,General/Other,Behavior Technician
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1285134627,Dr. JOANNE ABAD,General/Other,Behavior Technician
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1902424328,Dr. JULIETA ABAD,General/Other,Nurse's Aide
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1275188716,Dr. JAIME ABADAM,General/Other,Behavior Technician
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1689169005,Dr. BAHAREH ABADIAN,General/Other,Dentist
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1376197848,Dr. MARIAM ABADIR,General Practice,"Dentist, General Practice"
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1437277092,Dr. MARIETTA ABALOS-GALITO,Internal Medicine,"Internal Medicine, Hospice and Palliative Medicine"
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1558900910,Dr. VANESSA ABARCA,General/Other,Behavior Analyst
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1063194967,Dr. RHIA ABARQUEZ,General/Other,Peer Specialist
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1215069901,Dr. GREGORY ABATE,General Practice,"Dentist, General Practice"
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1194182527,Dr. ISAM ABAUSHARKH,General/Other,Registered Nurse
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1811490816,Dr. LEAH ABAYE,General/Other,Assistant Behavior Analyst
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1578022422,Dr. FAKHAR ABBAS,Internal Medicine,Internal Medicine
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1154202802,Dr. AASEF ABBASI ALAEI,General/Other,"Nurse Practitioner, Family"
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1588437552,Dr. MAHA ABBASI,General/Other,"Counselor, Professional"
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1104567841,Dr. SANAZ ABBASIALAEI,Internal Medicine,Internal Medicine
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1154455178,Dr. KHURRAM ABBASS,Internal Medicine,Internal Medicine
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1831695428,Dr. PUYA ABBASSI,Psychiatry,"Psychiatry & Neurology, Neurology"
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1487338554,Dr. JAMIE ABBOTT,Physical Medicine & Rehabilitation,Rehabilitation Practitioner
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1063398063,Dr. JULIE ABBOTT,General/Other,"Speech-Language Pathologist,  "
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1285302562,Dr. SERENA ABBOTT,General/Other,Behavior Technician
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1609574565,Dr. ASHAR ABDALLAH,General/Other,Assistant Behavior Analyst
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1699137661,Dr. MANAR ABDELMEGEED,Psychiatry,"Psychiatry & Neurology, Child & Adolescent Psychiatry"
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1316079213,Dr. HALIMO ABDI,General/Other,Case Manager/Care Coordinator
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1982981411,Dr. JILL ABDILLA,General/Other,"Social Worker, Clinical"
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1598826802,Dr. PEARL ABDO,General/Other,Social Worker
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1790757441,Dr. ABOLGHASEM ABDOLI,Pediatrics,Pediatrics
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1962107946,Dr. NOORHAN ABDULHADI,General/Other,Physician Assistant
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1861869505,Dr. JAMEENA ABDULKAREEM,General/Other,Dentist
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1164651212,Dr. KASHIF ABDULLAH,General/Other,Student in an Organized Health Care Education/Training Program
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1609491034,Dr. MAI ABE,General/Other,Music Therapist
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1972682433,Dr. RICHARD ABE,General/Other,Podiatrist
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1902826183,Dr. NEJLEH ABED,General Practice,"Dentist, General Practice"
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1598256505,Dr. BEHIN ABEDI,General/Other,"Psychologist, Clinical"
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1215122312,Dr. EMONNE ABEDINI,General/Other,Student in an Organized Health Care Education/Training Program
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1780260190,Dr. NARIMAN ABEDINI,Pediatrics,Pediatrics
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1235605361,Dr. SANDY ABEN,General/Other,Behavior Analyst
1124741095,"ACUTE BEHAVIORAL MEDICAL GROUP OF CALIFORNIA, INC.",1457437964,Dr. ANTHONY ABENE,Surgery,Orthopaedic Surgery
